Number of headquarters of authorized financial institutions,Number of branches of financial institutions,Number of banking service outposts of financial institutions,Number of electronic service outposts of financial institutions,Number of correspondents of financial institutions ,Number of ATMs of financial institutions,Number of POSs of financial institutions,Number of authorized credit unions ,Number of credit unions banking service outposts,Number of credit unions electronic service outposts,Number of credit unions correspondents,Number of branches of finance companies,Number of banking services outpost of finance companies,Number of electronic service outposts of finance companies,"Number of microentrepreneur, and small business credit companies correspondents",Adults with a banking relationship (million),Date,Região,Total invesment activity,Number Fintechs Brazil,Área,População
0.07741248837416058,1.249544731341384,0.7681963868410809,1.5549763312741915,9.350607726796985,10.168398270402072,648.3293621144833,0.05404052943939928,0.19963073216959523,0.10067043775314254,0.0263362073850237,0.011971003356828954,0.0030782580060417313,2.53249426252611,0.0019381624482484973,65.0,2018,Southeast,64700.42290476602,0.007524630681435343,924511.0,87711946.0
0.07559003824233562,1.1779824821896914,0.8520853113245318,1.5326219729853199,8.612738010030911,9.410620284951133,553.187363160672,0.05126090916733239,0.23548333769805452,0.0987875799185015,0.034513415664539464,0.012221143907443483,0.0039605558959307586,2.560782283568945,0.0023763335375584552,67.0,2019,Southeast,97418.35916590829,0.003055285976860871,924511.0,88371433.0
,,,,,,,,,,,,,,,,2020,Southeast,,,924511.0,
0.14903510336492717,0.9427767857139547,0.49085193247553127,0.7392437714170765,7.370193668892418,,,0.13272280349413912,0.3395924245827694,,0.004448809055669468,0.007043947671476657,,2.023466652153663,0.004448809055669468,14.0,2005,South,,,576774.0,26973511.0
0.15233149765334428,0.970747116055326,0.5298646084240124,0.7664178475683884,8.889787905120766,5.64358904286861,,0.13548714935513792,0.366181484743616,,0.004394177816923393,0.008422174149103168,,2.201849267763363,0.05163158934884986,15.0,2006,South,,,576774.0,27308863.0
0.1597224375648919,1.0309017281705903,0.5996137410222991,0.8539726579874666,11.575949122530938,9.81376550808549,142.86854091533377,0.14288986217749114,0.4092186105292547,,0.01084765969410273,0.008977373539947087,,2.5978274681221882,0.06396378647212299,15.0,2007,South,,,576774.0,26733877.0
0.16146646461538797,1.0491683567914285,0.68295950573806,0.9789813575329379,12.382368589390417,9.940733806895564,184.4899823514245,0.14473795702010003,0.43821416635482546,,0.2520186035550988,0.00945524342342362,,4.494149931794965,0.0607317558350671,16.0,2008,South,,,576774.0,27497970.0
0.15981749491452074,1.1216085591179343,0.7716695747678551,1.1172794170435005,14.503347473032871,10.169876256524468,199.78052692729977,0.14177940293771252,0.48378162681799614,,0.4581675362109285,0.009379807827940269,,4.547402987353349,0.05700037064671394,17.0,2009,South,,,576774.0,27719118.0
0.16468981075826147,1.1688959739183924,0.8563139827674571,1.272968249009533,15.927805245352214,10.784809026462293,198.62540608727866,0.14460568749505884,0.538619669331343,,0.6087315178137958,0.010954976325383246,,4.4261756013323446,0.006207819917717173,18.0,2010,South,,,576774.0,27384815.0
0.16036320160850823,1.2223158964232221,0.8954216777597246,1.5100263463678987,17.098635668338858,10.795128282035188,205.25619055473078,0.14077131724909772,0.5717927731561289,,0.7205459692183197,0.010884380199672503,,4.40599710482743,0.005805002773158668,18.0,2011,South,,,576774.0,27562433.0
0.1579423131207079,1.2779624605018007,1.02229784862376,1.6403643433472606,17.787261368276617,10.28500149504299,257.1459521116022,0.1377487753701151,0.6097727202902216,,0.8174776800106045,0.011899763317313608,,4.2053042365609485,0.007933175544875739,19.0,2012,South,,,576774.0,27731644.0
0.14585479627175693,1.2737985541066772,1.0630036461615429,1.8256158666681577,17.33623163019614,10.983213432587753,265.23382156026986,0.12640749010218935,0.6410665569468174,,0.8324141587223842,0.013196386329349438,,3.71443547838741,0.009723653084783795,20.0,2013,South,18995.850847774058,0.013543659653806,576774.0,28795762.0
0.14233470408890728,1.2810123368001656,1.1204119200799942,1.7097396295037992,14.798328956110387,11.011467627953213,294.32748989061736,0.12269044710811379,0.6847919056287137,,0.853318952358679,0.013440807407911343,0.0010339082621470264,3.7579118968170584,0.012062263058381973,21.0,2014,South,47766.56171119262,0.021712073505087554,576774.0,29016114.0
0.13787120024577337,1.2801837005451215,1.1898660904585603,1.7239031713112953,14.40976415471954,10.750874609735554,301.4736823379124,0.1183708071589022,0.7194618712577207,,0.9192553723582955,0.014026598536170493,0.0010263364782563775,3.785813156128358,0.01744772013035842,21.0,2015,South,25555.7783085838,0.025658411956409437,576774.0,29230180.0
0.1300961118144491,1.3274558876523945,1.2999420885480333,1.7829621172690429,13.162465620913585,10.524877348748578,307.6919105320547,0.11141390254605564,0.7666499330684378,,0.8556451844924212,0.014606090882562171,0.0013587061286104347,4.0577758530950625,0.021399621525614344,21.0,2016,South,125000.96383215998,0.03498668281171869,576774.0,29439773.0
0.12312384558745051,1.3368213700357983,1.4515120755145194,1.888686058751056,12.854804130538533,10.131237201023257,361.7516886857079,0.10389628613954728,0.8186892417554587,0.000674651208698359,0.6142699255198558,0.015516977800062257,0.001349302417396718,3.9386137563810197,0.02158883867834749,22.0,2017,South,55186.468871525765,0.04047907252190154,576774.0,29644948.0
0.1152784785230481,1.3178044148363603,1.5016450205276353,1.8904998300062552,12.90782870599471,9.157413132120967,590.3857883347322,0.09612141357898471,0.8765197434055669,0.0006721777173355574,0.7558638431438344,0.014787909781382263,0.0016804442933388937,4.0286971488506635,0.0003360888586677787,22.0,2018,South,190730.42729396443,0.022181864672073396,576774.0,29754036.0
0.11108893039174293,1.2686822891285237,1.5852690607254127,1.8745006002138245,12.48566185517046,8.895788041520172,489.2479926597239,0.0917401076808688,0.9500939151822339,0.0006672007831335912,0.9460907104834323,0.014678417228939006,0.0013344015662671825,4.10495281822942,0.0003336003915667956,23.0,2019,South,287196.57709985436,0.00900721057230348,576774.0,29975984.0
,,,,,,,,,,,,,,,,2020,South,,,576774.0,
,,,,,,,,,,,,,,,,2001,North,,,,13245084.0
,,,,,,,,,,,,,,,,2002,North,,,,13504599.0
,,,,,,,,,,,,,,,,2003,North,,,,13784881.0
,,,,,,,,,,,,,,,,2004,North,,,,14373260.0
,,,,,,,,,,,,,,,,2001,Northeast,,,,48331186.0
,,,,,,,,,,,,,,,,2002,Northeast,,,,48845112.0
,,,,,,,,,,,,,,,,2003,Northeast,,,,49352225.0
,,,,,,,,,,,,,,,,2004,Northeast,,,,50427274.0
,,,,,,,,,,,,,,,,2001,Southeast,,,,73470763.0
,,,,,,,,,,,,,,,,2002,Southeast,,,,74447456.0
,,,,,,,,,,,,,,,,2003,Southeast,,,,75391969.0
,,,,,,,,,,,,,,,,2004,Southeast,,,,77374720.0
,,,,,,,,,,,,,,,,2001,South,,,,25453264.0
,,,,,,,,,,,,,,,,2002,South,,,,25734253.0
,,,,,,,,,,,,,,,,2003,South,,,,26025091.0
,,,,,,,,,,,,,,,,2004,South,,,,26635629.0
,,,,,,,,,,,,,,,,2001,Central-West,,,,11885529.0
,,,,,,,,,,,,,,,,2002,Central-West,,,,12101540.0
,,,,,,,,,,,,,,,,2003,Central-West,,,,12317271.0
,,,,,,,,,,,,,,,,2004,Central-West,,,,12770141.0
